"name","state","fips","pop2010","pop2000","age_under_5","age_under_18","age_over_65","female","white","black","native","asian","pac_isl","two_plus_races","hispanic","white_not_hispanic","no_move_in_one_plus_year","foreign_born","foreign_spoken_at_home","hs_grad","bachelors","veterans","mean_work_travel","housing_units","home_ownership","housing_multi_unit","median_val_owner_occupied","households","persons_per_household","per_capita_income","median_household_income","poverty","private_nonfarm_establishments","private_nonfarm_employment","percent_change_private_nonfarm_employment","nonemployment_establishments","firms","black_owned_firms","native_owned_firms","asian_owned_firms","pac_isl_owned_firms","hispanic_owned_firms","women_owned_firms","manufacturer_shipments_2007","mercent_whole_sales_2007","sales","sales_per_capita","accommodation_food_service","building_permits","fed_spending","area","density","smoking_ban"
"Cumberland County","Virginia",51049,10052,9017,6.2,22.8,16.1,51.6,63.9,32.6,0.4,0.3,0,1.9,1.8,63.2,87.8,2.8,9.3,72.5,12.5,860,35.7,4626,77.8,5.5,149700,3969,2.48,19691,40143,16.1,148,995,25,489,654,NA,NA,NA,NA,NA,16.8,0,NA,46146,4830,1230,20,55862,297.46,33.8,"none"
"Cumberland County","Virginia",51049,10052,9017,6.2,22.8,16.1,51.6,63.9,32.6,0.4,0.3,0,1.9,1.8,63.2,87.8,2.8,9.3,72.5,12.5,860,35.7,4626,77.8,5.5,149700,3969,2.48,19691,40143,16.1,148,995,25,489,654,NA,NA,NA,NA,NA,16.8,0,NA,46146,4830,1230,20,55862,297.46,33.8,"comprehensive"
"Cumberland County","Virginia",51049,10052,9017,6.2,22.8,16.1,51.6,63.9,32.6,0.4,0.3,0,1.9,1.8,63.2,87.8,2.8,9.3,72.5,12.5,860,35.7,4626,77.8,5.5,149700,3969,2.48,19691,40143,16.1,148,995,25,489,654,NA,NA,NA,NA,NA,16.8,0,NA,46146,4830,1230,20,55862,297.46,33.8,"comprehensive"
"Cumberland County","Virginia",51049,10052,9017,6.2,22.8,16.1,51.6,63.9,32.6,0.4,0.3,0,1.9,1.8,63.2,87.8,2.8,9.3,72.5,12.5,860,35.7,4626,77.8,5.5,149700,3969,2.48,19691,40143,16.1,148,995,25,489,654,NA,NA,NA,NA,NA,16.8,0,NA,46146,4830,1230,20,55862,297.46,33.8,"none"
"Cumberland County","Virginia",51049,10052,9017,6.2,22.8,16.1,51.6,63.9,32.6,0.4,0.3,0,1.9,1.8,63.2,87.8,2.8,9.3,72.5,12.5,860,35.7,4626,77.8,5.5,149700,3969,2.48,19691,40143,16.1,148,995,25,489,654,NA,NA,NA,NA,NA,16.8,0,NA,46146,4830,1230,20,55862,297.46,33.8,"none"
"Cumberland County","Tennessee",47035,56053,46802,5,19.1,26,51.2,96.8,0.3,0.3,0.4,NA,1,2.3,95.8,86.7,2,3.8,80,15.6,6569,24,28151,79.1,9.7,133900,23035,2.37,20544,36813,15.8,1059,13430,9.4,4654,5512,NA,NA,NA,NA,NA,23.4,468885,NA,596983,11208,61652,69,430859,681.03,82.3,"partial"
"Cumberland County","Tennessee",47035,56053,46802,5,19.1,26,51.2,96.8,0.3,0.3,0.4,NA,1,2.3,95.8,86.7,2,3.8,80,15.6,6569,24,28151,79.1,9.7,133900,23035,2.37,20544,36813,15.8,1059,13430,9.4,4654,5512,NA,NA,NA,NA,NA,23.4,468885,NA,596983,11208,61652,69,430859,681.03,82.3,"partial"
"Cumberland County","Tennessee",47035,56053,46802,5,19.1,26,51.2,96.8,0.3,0.3,0.4,NA,1,2.3,95.8,86.7,2,3.8,80,15.6,6569,24,28151,79.1,9.7,133900,23035,2.37,20544,36813,15.8,1059,13430,9.4,4654,5512,NA,NA,NA,NA,NA,23.4,468885,NA,596983,11208,61652,69,430859,681.03,82.3,"none"
"Cumberland County","Tennessee",47035,56053,46802,5,19.1,26,51.2,96.8,0.3,0.3,0.4,NA,1,2.3,95.8,86.7,2,3.8,80,15.6,6569,24,28151,79.1,9.7,133900,23035,2.37,20544,36813,15.8,1059,13430,9.4,4654,5512,NA,NA,NA,NA,NA,23.4,468885,NA,596983,11208,61652,69,430859,681.03,82.3,"none"
"Cumberland County","Tennessee",47035,56053,46802,5,19.1,26,51.2,96.8,0.3,0.3,0.4,NA,1,2.3,95.8,86.7,2,3.8,80,15.6,6569,24,28151,79.1,9.7,133900,23035,2.37,20544,36813,15.8,1059,13430,9.4,4654,5512,NA,NA,NA,NA,NA,23.4,468885,NA,596983,11208,61652,69,430859,681.03,82.3,"comprehensive"
"Cumberland County","Tennessee",47035,56053,46802,5,19.1,26,51.2,96.8,0.3,0.3,0.4,NA,1,2.3,95.8,86.7,2,3.8,80,15.6,6569,24,28151,79.1,9.7,133900,23035,2.37,20544,36813,15.8,1059,13430,9.4,4654,5512,NA,NA,NA,NA,NA,23.4,468885,NA,596983,11208,61652,69,430859,681.03,82.3,"comprehensive"
"Cumberland County","Tennessee",47035,56053,46802,5,19.1,26,51.2,96.8,0.3,0.3,0.4,NA,1,2.3,95.8,86.7,2,3.8,80,15.6,6569,24,28151,79.1,9.7,133900,23035,2.37,20544,36813,15.8,1059,13430,9.4,4654,5512,NA,NA,NA,NA,NA,23.4,468885,NA,596983,11208,61652,69,430859,681.03,82.3,"none"
"Cumberland County","Tennessee",47035,56053,46802,5,19.1,26,51.2,96.8,0.3,0.3,0.4,NA,1,2.3,95.8,86.7,2,3.8,80,15.6,6569,24,28151,79.1,9.7,133900,23035,2.37,20544,36813,15.8,1059,13430,9.4,4654,5512,NA,NA,NA,NA,NA,23.4,468885,NA,596983,11208,61652,69,430859,681.03,82.3,"none"
"Cumberland County","North Carolina",37051,319431,302963,8.3,26.8,9.5,51.7,51.4,36.7,1.6,2.2,0.4,4.6,9.5,47.2,74.1,5.7,10.6,88.3,21.8,43099,21,135524,58.4,20.2,116900,117311,2.55,22285,43834,16.6,5696,91510,2.7,15132,19749,23.7,1.3,5.8,NA,2.6,32.9,NA,920026,3897360,12624,NA,3054,9964215,652.32,489.7,"partial"
"Cumberland County","North Carolina",37051,319431,302963,8.3,26.8,9.5,51.7,51.4,36.7,1.6,2.2,0.4,4.6,9.5,47.2,74.1,5.7,10.6,88.3,21.8,43099,21,135524,58.4,20.2,116900,117311,2.55,22285,43834,16.6,5696,91510,2.7,15132,19749,23.7,1.3,5.8,NA,2.6,32.9,NA,920026,3897360,12624,NA,3054,9964215,652.32,489.7,"partial"
"Cumberland County","North Carolina",37051,319431,302963,8.3,26.8,9.5,51.7,51.4,36.7,1.6,2.2,0.4,4.6,9.5,47.2,74.1,5.7,10.6,88.3,21.8,43099,21,135524,58.4,20.2,116900,117311,2.55,22285,43834,16.6,5696,91510,2.7,15132,19749,23.7,1.3,5.8,NA,2.6,32.9,NA,920026,3897360,12624,NA,3054,9964215,652.32,489.7,"none"
"Cumberland County","North Carolina",37051,319431,302963,8.3,26.8,9.5,51.7,51.4,36.7,1.6,2.2,0.4,4.6,9.5,47.2,74.1,5.7,10.6,88.3,21.8,43099,21,135524,58.4,20.2,116900,117311,2.55,22285,43834,16.6,5696,91510,2.7,15132,19749,23.7,1.3,5.8,NA,2.6,32.9,NA,920026,3897360,12624,NA,3054,9964215,652.32,489.7,"none"
"Cumberland County","North Carolina",37051,319431,302963,8.3,26.8,9.5,51.7,51.4,36.7,1.6,2.2,0.4,4.6,9.5,47.2,74.1,5.7,10.6,88.3,21.8,43099,21,135524,58.4,20.2,116900,117311,2.55,22285,43834,16.6,5696,91510,2.7,15132,19749,23.7,1.3,5.8,NA,2.6,32.9,NA,920026,3897360,12624,NA,3054,9964215,652.32,489.7,"comprehensive"
"Cumberland County","North Carolina",37051,319431,302963,8.3,26.8,9.5,51.7,51.4,36.7,1.6,2.2,0.4,4.6,9.5,47.2,74.1,5.7,10.6,88.3,21.8,43099,21,135524,58.4,20.2,116900,117311,2.55,22285,43834,16.6,5696,91510,2.7,15132,19749,23.7,1.3,5.8,NA,2.6,32.9,NA,920026,3897360,12624,NA,3054,9964215,652.32,489.7,"comprehensive"
"Cumberland County","North Carolina",37051,319431,302963,8.3,26.8,9.5,51.7,51.4,36.7,1.6,2.2,0.4,4.6,9.5,47.2,74.1,5.7,10.6,88.3,21.8,43099,21,135524,58.4,20.2,116900,117311,2.55,22285,43834,16.6,5696,91510,2.7,15132,19749,23.7,1.3,5.8,NA,2.6,32.9,NA,920026,3897360,12624,NA,3054,9964215,652.32,489.7,"none"
"Cumberland County","North Carolina",37051,319431,302963,8.3,26.8,9.5,51.7,51.4,36.7,1.6,2.2,0.4,4.6,9.5,47.2,74.1,5.7,10.6,88.3,21.8,43099,21,135524,58.4,20.2,116900,117311,2.55,22285,43834,16.6,5696,91510,2.7,15132,19749,23.7,1.3,5.8,NA,2.6,32.9,NA,920026,3897360,12624,NA,3054,9964215,652.32,489.7,"none"
"Cumberland County","Maine",23005,281674,265612,5.2,20.9,14.3,51.5,92.8,2.4,0.3,2,0,1.8,1.8,91.8,83.6,5.5,8.1,93.3,39.5,23815,21.9,138657,68.5,26.9,248400,116616,2.33,31041,55658,10.5,10858,155966,3.9,24468,34968,NA,0.6,1.1,NA,0.6,29,NA,3427913,5277196,19119,734947,585,2416729,835.24,337.2,"partial"
"Cumberland County","Maine",23005,281674,265612,5.2,20.9,14.3,51.5,92.8,2.4,0.3,2,0,1.8,1.8,91.8,83.6,5.5,8.1,93.3,39.5,23815,21.9,138657,68.5,26.9,248400,116616,2.33,31041,55658,10.5,10858,155966,3.9,24468,34968,NA,0.6,1.1,NA,0.6,29,NA,3427913,5277196,19119,734947,585,2416729,835.24,337.2,"partial"
"Cumberland County","Maine",23005,281674,265612,5.2,20.9,14.3,51.5,92.8,2.4,0.3,2,0,1.8,1.8,91.8,83.6,5.5,8.1,93.3,39.5,23815,21.9,138657,68.5,26.9,248400,116616,2.33,31041,55658,10.5,10858,155966,3.9,24468,34968,NA,0.6,1.1,NA,0.6,29,NA,3427913,5277196,19119,734947,585,2416729,835.24,337.2,"none"
"Cumberland County","Maine",23005,281674,265612,5.2,20.9,14.3,51.5,92.8,2.4,0.3,2,0,1.8,1.8,91.8,83.6,5.5,8.1,93.3,39.5,23815,21.9,138657,68.5,26.9,248400,116616,2.33,31041,55658,10.5,10858,155966,3.9,24468,34968,NA,0.6,1.1,NA,0.6,29,NA,3427913,5277196,19119,734947,585,2416729,835.24,337.2,"none"
"Cumberland County","Maine",23005,281674,265612,5.2,20.9,14.3,51.5,92.8,2.4,0.3,2,0,1.8,1.8,91.8,83.6,5.5,8.1,93.3,39.5,23815,21.9,138657,68.5,26.9,248400,116616,2.33,31041,55658,10.5,10858,155966,3.9,24468,34968,NA,0.6,1.1,NA,0.6,29,NA,3427913,5277196,19119,734947,585,2416729,835.24,337.2,"comprehensive"
"Cumberland County","Maine",23005,281674,265612,5.2,20.9,14.3,51.5,92.8,2.4,0.3,2,0,1.8,1.8,91.8,83.6,5.5,8.1,93.3,39.5,23815,21.9,138657,68.5,26.9,248400,116616,2.33,31041,55658,10.5,10858,155966,3.9,24468,34968,NA,0.6,1.1,NA,0.6,29,NA,3427913,5277196,19119,734947,585,2416729,835.24,337.2,"comprehensive"
"Cumberland County","Maine",23005,281674,265612,5.2,20.9,14.3,51.5,92.8,2.4,0.3,2,0,1.8,1.8,91.8,83.6,5.5,8.1,93.3,39.5,23815,21.9,138657,68.5,26.9,248400,116616,2.33,31041,55658,10.5,10858,155966,3.9,24468,34968,NA,0.6,1.1,NA,0.6,29,NA,3427913,5277196,19119,734947,585,2416729,835.24,337.2,"none"
"Cumberland County","Maine",23005,281674,265612,5.2,20.9,14.3,51.5,92.8,2.4,0.3,2,0,1.8,1.8,91.8,83.6,5.5,8.1,93.3,39.5,23815,21.9,138657,68.5,26.9,248400,116616,2.33,31041,55658,10.5,10858,155966,3.9,24468,34968,NA,0.6,1.1,NA,0.6,29,NA,3427913,5277196,19119,734947,585,2416729,835.24,337.2,"none"
"Cumberland County","Kentucky",21057,6856,7147,6.4,22.2,19.1,50.9,95.4,2.6,0.1,NA,0,1.3,0.9,94.9,94.5,0.1,5.1,70.5,7.9,528,20.7,3690,78.6,6.9,67700,2660,2.58,15025,28135,26.6,105,1061,-10.2,591,946,NA,NA,NA,NA,NA,NA,0,0,44182,6484,4529,0,102462,305.18,22.5,"partial"
"Cumberland County","Kentucky",21057,6856,7147,6.4,22.2,19.1,50.9,95.4,2.6,0.1,NA,0,1.3,0.9,94.9,94.5,0.1,5.1,70.5,7.9,528,20.7,3690,78.6,6.9,67700,2660,2.58,15025,28135,26.6,105,1061,-10.2,591,946,NA,NA,NA,NA,NA,NA,0,0,44182,6484,4529,0,102462,305.18,22.5,"partial"
"Cumberland County","Kentucky",21057,6856,7147,6.4,22.2,19.1,50.9,95.4,2.6,0.1,NA,0,1.3,0.9,94.9,94.5,0.1,5.1,70.5,7.9,528,20.7,3690,78.6,6.9,67700,2660,2.58,15025,28135,26.6,105,1061,-10.2,591,946,NA,NA,NA,NA,NA,NA,0,0,44182,6484,4529,0,102462,305.18,22.5,"none"
"Cumberland County","Kentucky",21057,6856,7147,6.4,22.2,19.1,50.9,95.4,2.6,0.1,NA,0,1.3,0.9,94.9,94.5,0.1,5.1,70.5,7.9,528,20.7,3690,78.6,6.9,67700,2660,2.58,15025,28135,26.6,105,1061,-10.2,591,946,NA,NA,NA,NA,NA,NA,0,0,44182,6484,4529,0,102462,305.18,22.5,"none"
"Cumberland County","Kentucky",21057,6856,7147,6.4,22.2,19.1,50.9,95.4,2.6,0.1,NA,0,1.3,0.9,94.9,94.5,0.1,5.1,70.5,7.9,528,20.7,3690,78.6,6.9,67700,2660,2.58,15025,28135,26.6,105,1061,-10.2,591,946,NA,NA,NA,NA,NA,NA,0,0,44182,6484,4529,0,102462,305.18,22.5,"comprehensive"
"Cumberland County","Kentucky",21057,6856,7147,6.4,22.2,19.1,50.9,95.4,2.6,0.1,NA,0,1.3,0.9,94.9,94.5,0.1,5.1,70.5,7.9,528,20.7,3690,78.6,6.9,67700,2660,2.58,15025,28135,26.6,105,1061,-10.2,591,946,NA,NA,NA,NA,NA,NA,0,0,44182,6484,4529,0,102462,305.18,22.5,"comprehensive"
"Cumberland County","Kentucky",21057,6856,7147,6.4,22.2,19.1,50.9,95.4,2.6,0.1,NA,0,1.3,0.9,94.9,94.5,0.1,5.1,70.5,7.9,528,20.7,3690,78.6,6.9,67700,2660,2.58,15025,28135,26.6,105,1061,-10.2,591,946,NA,NA,NA,NA,NA,NA,0,0,44182,6484,4529,0,102462,305.18,22.5,"none"
"Cumberland County","Kentucky",21057,6856,7147,6.4,22.2,19.1,50.9,95.4,2.6,0.1,NA,0,1.3,0.9,94.9,94.5,0.1,5.1,70.5,7.9,528,20.7,3690,78.6,6.9,67700,2660,2.58,15025,28135,26.6,105,1061,-10.2,591,946,NA,NA,NA,NA,NA,NA,0,0,44182,6484,4529,0,102462,305.18,22.5,"none"
"Cumberland County","Pennsylvania",42041,235406,213674,5.4,20.7,15.6,50.9,90.9,3.2,0.2,3,NA,1.8,2.7,89.4,84.6,4.8,7.6,90.4,32.3,22134,21,99988,72.4,19.6,174600,93739,2.31,30119,60219,6.5,5741,116406,0.9,13988,19279,1.5,NA,2.4,NA,NA,22.5,3472636,3657759,3684912,16179,402745,832,2284049,545.46,431.6,"partial"
"Cumberland County","Pennsylvania",42041,235406,213674,5.4,20.7,15.6,50.9,90.9,3.2,0.2,3,NA,1.8,2.7,89.4,84.6,4.8,7.6,90.4,32.3,22134,21,99988,72.4,19.6,174600,93739,2.31,30119,60219,6.5,5741,116406,0.9,13988,19279,1.5,NA,2.4,NA,NA,22.5,3472636,3657759,3684912,16179,402745,832,2284049,545.46,431.6,"partial"
"Cumberland County","Pennsylvania",42041,235406,213674,5.4,20.7,15.6,50.9,90.9,3.2,0.2,3,NA,1.8,2.7,89.4,84.6,4.8,7.6,90.4,32.3,22134,21,99988,72.4,19.6,174600,93739,2.31,30119,60219,6.5,5741,116406,0.9,13988,19279,1.5,NA,2.4,NA,NA,22.5,3472636,3657759,3684912,16179,402745,832,2284049,545.46,431.6,"none"
"Cumberland County","Pennsylvania",42041,235406,213674,5.4,20.7,15.6,50.9,90.9,3.2,0.2,3,NA,1.8,2.7,89.4,84.6,4.8,7.6,90.4,32.3,22134,21,99988,72.4,19.6,174600,93739,2.31,30119,60219,6.5,5741,116406,0.9,13988,19279,1.5,NA,2.4,NA,NA,22.5,3472636,3657759,3684912,16179,402745,832,2284049,545.46,431.6,"none"
"Cumberland County","Pennsylvania",42041,235406,213674,5.4,20.7,15.6,50.9,90.9,3.2,0.2,3,NA,1.8,2.7,89.4,84.6,4.8,7.6,90.4,32.3,22134,21,99988,72.4,19.6,174600,93739,2.31,30119,60219,6.5,5741,116406,0.9,13988,19279,1.5,NA,2.4,NA,NA,22.5,3472636,3657759,3684912,16179,402745,832,2284049,545.46,431.6,"comprehensive"
"Cumberland County","Pennsylvania",42041,235406,213674,5.4,20.7,15.6,50.9,90.9,3.2,0.2,3,NA,1.8,2.7,89.4,84.6,4.8,7.6,90.4,32.3,22134,21,99988,72.4,19.6,174600,93739,2.31,30119,60219,6.5,5741,116406,0.9,13988,19279,1.5,NA,2.4,NA,NA,22.5,3472636,3657759,3684912,16179,402745,832,2284049,545.46,431.6,"comprehensive"
"Cumberland County","Pennsylvania",42041,235406,213674,5.4,20.7,15.6,50.9,90.9,3.2,0.2,3,NA,1.8,2.7,89.4,84.6,4.8,7.6,90.4,32.3,22134,21,99988,72.4,19.6,174600,93739,2.31,30119,60219,6.5,5741,116406,0.9,13988,19279,1.5,NA,2.4,NA,NA,22.5,3472636,3657759,3684912,16179,402745,832,2284049,545.46,431.6,"none"
"Cumberland County","Pennsylvania",42041,235406,213674,5.4,20.7,15.6,50.9,90.9,3.2,0.2,3,NA,1.8,2.7,89.4,84.6,4.8,7.6,90.4,32.3,22134,21,99988,72.4,19.6,174600,93739,2.31,30119,60219,6.5,5741,116406,0.9,13988,19279,1.5,NA,2.4,NA,NA,22.5,3472636,3657759,3684912,16179,402745,832,2284049,545.46,431.6,"none"
"Cuming County","Nebraska",31039,9139,10203,6.2,25,20.8,50.4,93.2,0.1,0.3,0.2,NA,1.1,8.3,90.5,91.5,5.7,9.5,86.4,15.7,737,16.3,4204,75,5.9,88000,3841,2.38,22783,44278,12.3,360,2672,-19.1,686,851,NA,NA,NA,NA,NA,NA,0,117391,174641,18835,6520,7,75372,570.62,16,"none"
"Currituck County","North Carolina",37053,23547,18190,5.6,23.7,12.9,50.4,90.3,5.8,0.5,0.6,NA,1.8,3,88.7,88.5,3.2,3.9,84.7,17.2,2943,32,14453,82.3,1.8,240000,9396,2.48,26083,55376,8.5,594,4193,33.7,1869,2988,NA,NA,NA,NA,NA,23.2,0,NA,263948,11058,34534,138,230625,261.85,89.9,"none"
"Curry County","Oregon",41015,22364,21137,3.8,15.7,28,50.6,92,0.3,1.9,0.7,0.1,3.7,5.4,88.7,83.3,3.8,4.4,91.6,18.5,3536,14.1,12613,70.8,10.4,266800,10473,2.14,23842,37469,13.9,721,4854,-0.7,1832,2490,NA,1.2,NA,NA,NA,26.4,190654,NA,227007,10555,56246,27,225362,1627.46,13.7,"partial"
"Curry County","Oregon",41015,22364,21137,3.8,15.7,28,50.6,92,0.3,1.9,0.7,0.1,3.7,5.4,88.7,83.3,3.8,4.4,91.6,18.5,3536,14.1,12613,70.8,10.4,266800,10473,2.14,23842,37469,13.9,721,4854,-0.7,1832,2490,NA,1.2,NA,NA,NA,26.4,190654,NA,227007,10555,56246,27,225362,1627.46,13.7,"none"
"Curry County","New Mexico",35009,48376,45044,8.9,28.4,11.4,49.8,69.7,6.3,1.2,1.3,0.1,4.1,39.5,50.7,76.8,7.9,23.7,81.5,18.2,4995,15.3,20062,61.4,14.7,98500,17318,2.63,19925,38090,20.1,1040,12006,9.4,1929,2745,1.8,NA,NA,NA,NA,26.4,NA,171522,591302,13109,68312,161,670503,1404.8,34.4,"partial"
"Curry County","New Mexico",35009,48376,45044,8.9,28.4,11.4,49.8,69.7,6.3,1.2,1.3,0.1,4.1,39.5,50.7,76.8,7.9,23.7,81.5,18.2,4995,15.3,20062,61.4,14.7,98500,17318,2.63,19925,38090,20.1,1040,12006,9.4,1929,2745,1.8,NA,NA,NA,NA,26.4,NA,171522,591302,13109,68312,161,670503,1404.8,34.4,"none"
"Custer County","Montana",30017,11699,11696,6.2,22.7,17.5,50.3,95.5,0.3,1.7,0.3,0.1,1.6,2.2,94.1,78.6,1.1,2.3,91.2,19.2,1220,14.3,5560,65.6,11.2,86700,5168,2.18,21676,38913,15.7,394,4260,9.1,768,1005,NA,NA,NA,NA,NA,21.9,0,75061,199923,17987,22098,6,109547,3783.36,3.1,"partial"
"Custer County","Montana",30017,11699,11696,6.2,22.7,17.5,50.3,95.5,0.3,1.7,0.3,0.1,1.6,2.2,94.1,78.6,1.1,2.3,91.2,19.2,1220,14.3,5560,65.6,11.2,86700,5168,2.18,21676,38913,15.7,394,4260,9.1,768,1005,NA,NA,NA,NA,NA,21.9,0,75061,199923,17987,22098,6,109547,3783.36,3.1,"partial"
"Custer County","Montana",30017,11699,11696,6.2,22.7,17.5,50.3,95.5,0.3,1.7,0.3,0.1,1.6,2.2,94.1,78.6,1.1,2.3,91.2,19.2,1220,14.3,5560,65.6,11.2,86700,5168,2.18,21676,38913,15.7,394,4260,9.1,768,1005,NA,NA,NA,NA,NA,21.9,0,75061,199923,17987,22098,6,109547,3783.36,3.1,"partial"
"Custer County","Montana",30017,11699,11696,6.2,22.7,17.5,50.3,95.5,0.3,1.7,0.3,0.1,1.6,2.2,94.1,78.6,1.1,2.3,91.2,19.2,1220,14.3,5560,65.6,11.2,86700,5168,2.18,21676,38913,15.7,394,4260,9.1,768,1005,NA,NA,NA,NA,NA,21.9,0,75061,199923,17987,22098,6,109547,3783.36,3.1,"partial"
"Custer County","Montana",30017,11699,11696,6.2,22.7,17.5,50.3,95.5,0.3,1.7,0.3,0.1,1.6,2.2,94.1,78.6,1.1,2.3,91.2,19.2,1220,14.3,5560,65.6,11.2,86700,5168,2.18,21676,38913,15.7,394,4260,9.1,768,1005,NA,NA,NA,NA,NA,21.9,0,75061,199923,17987,22098,6,109547,3783.36,3.1,"none"
"Custer County","Montana",30017,11699,11696,6.2,22.7,17.5,50.3,95.5,0.3,1.7,0.3,0.1,1.6,2.2,94.1,78.6,1.1,2.3,91.2,19.2,1220,14.3,5560,65.6,11.2,86700,5168,2.18,21676,38913,15.7,394,4260,9.1,768,1005,NA,NA,NA,NA,NA,21.9,0,75061,199923,17987,22098,6,109547,3783.36,3.1,"none"
"Custer County","Nebraska",31041,10939,11793,6.2,23.6,20.9,50.4,97.5,0.3,0.3,0.1,0,1,2,96.5,86,0.2,1.6,90.7,18,1007,16.4,5579,77.1,8.1,71500,4585,2.32,21685,42364,10,386,2639,2.1,1095,1488,NA,NA,NA,NA,NA,20.2,0,52764,118022,10906,8242,0,107590,2575.52,4.2,"partial"
"Custer County","Nebraska",31041,10939,11793,6.2,23.6,20.9,50.4,97.5,0.3,0.3,0.1,0,1,2,96.5,86,0.2,1.6,90.7,18,1007,16.4,5579,77.1,8.1,71500,4585,2.32,21685,42364,10,386,2639,2.1,1095,1488,NA,NA,NA,NA,NA,20.2,0,52764,118022,10906,8242,0,107590,2575.52,4.2,"partial"
"Custer County","Nebraska",31041,10939,11793,6.2,23.6,20.9,50.4,97.5,0.3,0.3,0.1,0,1,2,96.5,86,0.2,1.6,90.7,18,1007,16.4,5579,77.1,8.1,71500,4585,2.32,21685,42364,10,386,2639,2.1,1095,1488,NA,NA,NA,NA,NA,20.2,0,52764,118022,10906,8242,0,107590,2575.52,4.2,"partial"
"Custer County","Nebraska",31041,10939,11793,6.2,23.6,20.9,50.4,97.5,0.3,0.3,0.1,0,1,2,96.5,86,0.2,1.6,90.7,18,1007,16.4,5579,77.1,8.1,71500,4585,2.32,21685,42364,10,386,2639,2.1,1095,1488,NA,NA,NA,NA,NA,20.2,0,52764,118022,10906,8242,0,107590,2575.52,4.2,"partial"
"Custer County","Nebraska",31041,10939,11793,6.2,23.6,20.9,50.4,97.5,0.3,0.3,0.1,0,1,2,96.5,86,0.2,1.6,90.7,18,1007,16.4,5579,77.1,8.1,71500,4585,2.32,21685,42364,10,386,2639,2.1,1095,1488,NA,NA,NA,NA,NA,20.2,0,52764,118022,10906,8242,0,107590,2575.52,4.2,"none"
"Custer County","Nebraska",31041,10939,11793,6.2,23.6,20.9,50.4,97.5,0.3,0.3,0.1,0,1,2,96.5,86,0.2,1.6,90.7,18,1007,16.4,5579,77.1,8.1,71500,4585,2.32,21685,42364,10,386,2639,2.1,1095,1488,NA,NA,NA,NA,NA,20.2,0,52764,118022,10906,8242,0,107590,2575.52,4.2,"none"
"Custer County","Colorado",8027,4255,3503,3.2,17.2,22.4,48.4,95.3,1,0.7,0.4,0,1.7,4.7,92,87.1,2.2,1.3,93.7,29.2,646,29.1,3956,80.5,4.7,218400,1850,2.1,26860,39909,15.1,146,562,-2.8,598,NA,NA,NA,NA,NA,NA,NA,0,NA,58746,14820,5545,67,29522,738.63,5.8,"partial"
"Custer County","Colorado",8027,4255,3503,3.2,17.2,22.4,48.4,95.3,1,0.7,0.4,0,1.7,4.7,92,87.1,2.2,1.3,93.7,29.2,646,29.1,3956,80.5,4.7,218400,1850,2.1,26860,39909,15.1,146,562,-2.8,598,NA,NA,NA,NA,NA,NA,NA,0,NA,58746,14820,5545,67,29522,738.63,5.8,"partial"
"Custer County","Colorado",8027,4255,3503,3.2,17.2,22.4,48.4,95.3,1,0.7,0.4,0,1.7,4.7,92,87.1,2.2,1.3,93.7,29.2,646,29.1,3956,80.5,4.7,218400,1850,2.1,26860,39909,15.1,146,562,-2.8,598,NA,NA,NA,NA,NA,NA,NA,0,NA,58746,14820,5545,67,29522,738.63,5.8,"partial"
"Custer County","Colorado",8027,4255,3503,3.2,17.2,22.4,48.4,95.3,1,0.7,0.4,0,1.7,4.7,92,87.1,2.2,1.3,93.7,29.2,646,29.1,3956,80.5,4.7,218400,1850,2.1,26860,39909,15.1,146,562,-2.8,598,NA,NA,NA,NA,NA,NA,NA,0,NA,58746,14820,5545,67,29522,738.63,5.8,"partial"
"Custer County","Colorado",8027,4255,3503,3.2,17.2,22.4,48.4,95.3,1,0.7,0.4,0,1.7,4.7,92,87.1,2.2,1.3,93.7,29.2,646,29.1,3956,80.5,4.7,218400,1850,2.1,26860,39909,15.1,146,562,-2.8,598,NA,NA,NA,NA,NA,NA,NA,0,NA,58746,14820,5545,67,29522,738.63,5.8,"none"
"Custer County","Colorado",8027,4255,3503,3.2,17.2,22.4,48.4,95.3,1,0.7,0.4,0,1.7,4.7,92,87.1,2.2,1.3,93.7,29.2,646,29.1,3956,80.5,4.7,218400,1850,2.1,26860,39909,15.1,146,562,-2.8,598,NA,NA,NA,NA,NA,NA,NA,0,NA,58746,14820,5545,67,29522,738.63,5.8,"none"
"Custer County","Idaho",16037,4368,4342,5,19.6,18.7,46.9,96.4,0.2,0.6,NA,NA,1,4,94,87.5,1.2,2.7,92.9,24.5,426,23,3103,80.1,4.7,127600,1918,2.23,22625,41910,13.8,156,931,9.5,455,318,NA,NA,NA,NA,NA,NA,0,0,35092,8542,11270,12,43637,4920.94,0.9,"partial"
"Custer County","Idaho",16037,4368,4342,5,19.6,18.7,46.9,96.4,0.2,0.6,NA,NA,1,4,94,87.5,1.2,2.7,92.9,24.5,426,23,3103,80.1,4.7,127600,1918,2.23,22625,41910,13.8,156,931,9.5,455,318,NA,NA,NA,NA,NA,NA,0,0,35092,8542,11270,12,43637,4920.94,0.9,"partial"
